Fascia,Cognome e Nome,Cognome e Nome normalized,Uppercase Surname,Cognome,Nome,Genere,Ateneo,Facoltà,GSD 2024,SSD 2024,SSD 2015,SC 2015,Struttura di afferenza,Servizio prestato in altro ateneo,molteplicità,OpenAlex ID,OpenAlex Name,ORCID,H-Index,I10-Index,Works Count,Cited By Count,Institution (OpenAlex)
Associato,D'AGOSTINO Daniele,D'AGOSTINO Daniele,D'AGOSTINO,D'Agostino,Daniele,M,GENOVA,,01/INFO-01,INFO-01/A,INF/01,01/B1,"Informatica, bioingegneria,robotica e ingegneria dei sistemi (DIBRIS)",,,https://openalex.org/A5002026919,Daniele D’Agostino,0000-0003-2649-0071,18.0,37.0,150.0,1749.0,"Istituto Nazionale di Fisica Nucleare, Sezione di Genova"
Associato,D'AMATO Claudia,D'AMATO Claudia,D'AMATO,D'Amato,Claudia,F,BARI,,01/INFO-01,INFO-01/A,INF/01,01/B1,Informatica,,,https://openalex.org/A5008611990,Claudia d’Amato,0000-0002-3385-987X,25.0,56.0,230.0,3221.0,University of Bari Aldo Moro
Associato,D'AMBROSIO Donato,D'AMBROSIO Donato,D'AMBROSIO,D'Ambrosio,Donato,M,della CALABRIA,,01/INFO-01,INFO-01/A,INF/01,01/B1,Matematica e Informatica - DeMaCS,,,https://openalex.org/A5055436317,Donato D’Ambrosio,0000-0003-1701-2203,20.0,34.0,108.0,1271.0,University of Calabria
Ricercatore a t.d. - t.pieno (L. 79/2022),D'AMELIO Alessandro,D'AMELIO Alessandro,D'AMELIO,D'Amelio,Alessandro,M,MILANO,,01/INFO-01,INFO-01/A,,,INFORMATICA 'GIOVANNI DEGLI ANTONI',,,https://openalex.org/A5108540610,Alessandro D’Amelio,,8.0,8.0,58.0,371.0,University of Milan
Ricercatore,D'ANGELO Gabriele,D'ANGELO Gabriele,D'ANGELO,D'Angelo,Gabriele,M,BOLOGNA,,01/INFO-01,INFO-01/A,INF/01,01/B1,Informatica - Scienza e Ingegneria,,,https://openalex.org/A5108167047,Gabriele D’Angelo,0000-0002-3690-6651,22.0,41.0,167.0,1591.0,University of Bologna
Associato,D'ANGELO Gianlorenzo,D'ANGELO Gianlorenzo,D'ANGELO,D'Angelo,Gianlorenzo,M,Gran Sasso Science Institute,,01/INFO-01,INFO-01/A,INF/01,01/B1,Area di Informatica,,,https://openalex.org/A5050291532,Gianlorenzo D’Angelo,0000-0003-0377-7037,23.0,57.0,169.0,2182.0,Gran Sasso Science Institute
Associato,D'ANGELO Gianni,D'ANGELO Gianni,D'ANGELO,D'Angelo,Gianni,M,SALERNO,,01/INFO-01,INFO-01/A,INF/01,01/B1,Informatica,,,https://openalex.org/A5029884896,Gianni D’Angelo,0000-0001-7164-5736,24.0,39.0,67.0,1595.0,University of Salerno
Ordinario,D'ARCO Paolo,D'ARCO Paolo,D'ARCO,D'Arco,Paolo,M,SALERNO,,01/INFO-01,INFO-01/A,INF/01,01/B1,Informatica,,,https://openalex.org/A5066040641,Paolo D’Arco,0000-0002-9271-4240,16.0,26.0,82.0,1294.0,University of Salerno
Associato,D'ARIENZO Maurizio,D'ARIENZO Maurizio,D'ARIENZO,D'Arienzo,Maurizio,M,"CAMPANIA - ""L. VANVITELLI""",,01/INFO-01,INFO-01/A,INF/01,01/B1,SCIENZE POLITICHE,,,https://openalex.org/A5028154985,Maurizio D’Arienzo,0000-0003-3408-7469,9.0,8.0,42.0,301.0,"University of Campania ""Luigi Vanvitelli"""
Associato,D'ONOFRIO Alberto,D'ONOFRIO Alberto,D'ONOFRIO,D'Onofrio,Alberto,M,TRIESTE,,01/INFO-01,INFO-01/A,INF/01,01/B1,"Matematica, Informatica e Geoscienze",,,https://openalex.org/A5108166822,A. D’onofrio,0000-0002-0343-6331,73.0,368.0,823.0,21280.0,Nanjing University
Ricercatore a t.d. - t.pieno (L. 79/2022),D'ORSI Tommaso,D'ORSI Tommaso,D'ORSI,D'Orsi,Tommaso,M,Bocconi MILANO,Economia,01/INFO-01,INFO-01/A,INF/01,01/B1,SCIENZE DELLA COMPUTAZIONE - DEPARTMENT OF COMPUTING SCIENCES (DCS),,,https://openalex.org/A5090499900,Tommaso d'Orsi,0009-0008-9808-6354,3.0,1.0,28.0,31.0,Bocconi University
Associato,DA SAN MARTINO Giovanni,DA SAN MARTINO Giovanni,DA SAN MARTINO,Da San Martino,Giovanni,M,PADOVA,,01/INFO-01,INFO-01/A,INF/01,01/B1,"MATEMATICA ""TULLIO LEVI-CIVITA"" - DM",,,https://openalex.org/A5033850423,Giovanni Da San Martino,0000-0002-2609-483X,38.0,87.0,187.0,4135.0,University of Padua
Ricercatore a t.d. - t.pieno (art. 24 c.3-a L. 240/10),DAGNINO Francesco,DAGNINO Francesco,DAGNINO,Dagnino,Francesco,M,GENOVA,,01/INFO-01,INFO-01/A,INF/01,01/B1,"INFORMATICA, BIOINGEGNERIA,ROBOTICA E INGEGNERIA DEI SISTEMI (DIBRIS)",,,https://openalex.org/A5038408303,Francesca Maria Dagnino,0000-0002-2416-702X,14.0,20.0,69.0,888.0,Istituto per le Tecnologie Didattiche
Ordinario,DAL LAGO Ugo,DAL LAGO Ugo,DAL LAGO,Dal Lago,Ugo,M,BOLOGNA,,01/INFO-01,INFO-01/A,INF/01,01/B1,Informatica - Scienza e Ingegneria,,,https://openalex.org/A5084450516,Ugo Dal Lago,0000-0001-9200-070X,26.0,80.0,286.0,2324.0,University of Bologna
Associato,DAL PALU' Alessandro,DAL PALÙ Alessandro,DAL PALÙ,Dal Palù,Alessandro,M,PARMA,,01/INFO-01,INFO-01/A,INF/01,01/B1,"Scienze Matematiche, Fisiche e Informatiche",,,https://openalex.org/A5046219129,Alessandro Dal Palù,0000-0003-0353-158X,19.0,27.0,85.0,1506.0,University of Parma
Associato,DALLA PREDA Mila,DALLA PREDA Mila,DALLA PREDA,Dalla Preda,Mila,F,VERONA,,01/INFO-01,INFO-01/A,INF/01,01/B1,Informatica,,,https://openalex.org/A5005632682,Mila Dalla Preda,0000-0003-2761-4347,20.0,31.0,80.0,1193.0,University of Verona
Ricercatore a t.d. - t.pieno (art. 24 c.3-a L. 240/10),DALMONTE Tiziano,DALMONTE Tiziano,DALMONTE,Dalmonte,Tiziano,M,Libera Università di BOLZANO,Ingegneria,01/INFO-01,INFO-01/A,INF/01,01/B1,Non disponibile,,,https://openalex.org/A5019687464,Tiziano Dalmonte,0000-0002-7153-0506,5.0,2.0,24.0,57.0,Free University of Bozen-Bolzano
Associato,DAMIANI Chiara,DAMIANI Chiara,DAMIANI,Damiani,Chiara,F,MILANO-BICOCCA,,01/INFO-01,INFO-01/A,INF/01,01/B1,BIOTECNOLOGIE E BIOSCIENZE,,,https://openalex.org/A5107211303,C. Damiani,,21.0,40.0,136.0,2094.0,"Istituto Nazionale di Fisica Nucleare, Sezione di Ferrara"
Ordinario,DAMIANI Ernesto,DAMIANI Ernesto,DAMIANI,Damiani,Ernesto,M,MILANO,,01/INFO-01,INFO-01/A,INF/01,01/B1,Informatica 'Giovanni Degli Antoni',,,https://openalex.org/A5075830877,Ernesto Damiani,0000-0002-9557-6496,58.0,362.0,1178.0,19137.0,University of Milan
Ordinario,DAMIANI Ferruccio,DAMIANI Ferruccio,DAMIANI,Damiani,Ferruccio,M,TORINO,,01/INFO-01,INFO-01/A,INF/01,01/B1,Informatica,,,https://openalex.org/A5065182304,Ferruccio Damiani,0000-0001-8109-1706,26.0,85.0,237.0,2886.0,University of Turin
Ordinario,DAMIANI Maria Luisa,DAMIANI Maria Luisa,DAMIANI,Damiani,Maria Luisa,F,MILANO,,01/INFO-01,INFO-01/A,INF/01,01/B1,Informatica 'Giovanni Degli Antoni',,,https://openalex.org/A5079937994,Maria Luisa Damiani,0000-0001-9587-308X,22.0,42.0,126.0,2973.0,University of Milan
Associato,DAMIANO Rossana,DAMIANO Rossana,DAMIANO,Damiano,Rossana,F,TORINO,,01/INFO-01,INFO-01/A,INF/01,01/B1,Informatica,,,https://openalex.org/A5054581185,Rossana Damiano,0000-0001-9866-2843,18.0,37.0,184.0,1232.0,University of Turin
Ordinario,DANELUTTO Marco,DANELUTTO Marco,DANELUTTO,Danelutto,Marco,M,PISA,,01/INFO-01,INFO-01/A,INF/01,01/B1,INFORMATICA,,,https://openalex.org/A5051951613,Marco Danelutto,0000-0002-7433-376X,29.0,105.0,310.0,3759.0,University of Pisa
Associato,DATTOLO Antonina,DATTOLO Antonina,DATTOLO,Dattolo,Antonina,F,UDINE,,01/INFO-01,INFO-01/A,INF/01,01/B1,"Scienze Matematiche, Informatiche e Fisiche",,,https://openalex.org/A5044160615,Antonina Dattolo,0000-0002-8511-524X,14.0,24.0,78.0,587.0,University of Udine
Associato confermato,DAVOLI Renzo,DAVOLI Renzo,DAVOLI,Davoli,Renzo,M,BOLOGNA,,01/INFO-01,INFO-01/A,INF/01,01/B1,Informatica - Scienza e Ingegneria,,,https://openalex.org/A5024536062,Renzo Davoli,0000-0002-3377-8594,18.0,25.0,129.0,981.0,University of Bologna
Associato,DAZZI Patrizio,DAZZI Patrizio,DAZZI,Dazzi,Patrizio,M,PISA,,01/INFO-01,INFO-01/A,INF/01,01/B1,INFORMATICA,,,https://openalex.org/A5076098917,Patrizio Dazzi,0000-0001-8504-1503,22.0,40.0,165.0,1631.0,University of Pisa
Ordinario,DE ANGELI Antonella,DE ANGELI Antonella,DE ANGELI,De Angeli,Antonella,F,Libera Università di BOLZANO,Ingegneria,01/INFO-01,INFO-01/A,INF/01,01/B1,FACOLTA' DI INGEGNERIA,,,https://openalex.org/A5035208761,Antonella De Angeli,0000-0002-1525-0489,37.0,97.0,203.0,5101.0,Free University of Bozen-Bolzano
Ordinario,DE CAPITANI DI VIMERCATI Sabrina,DE CAPITANI DI VIMERCATI Sabrina,DE CAPITANI DI VIMERCATI,De Capitani Di Vimercati,Sabrina,F,MILANO,,01/INFO-01,INFO-01/A,INF/01,01/B1,Informatica 'Giovanni Degli Antoni',,,https://openalex.org/A5024313767,Sabrina De Capitani di Vimercati,0000-0003-0793-3551,51.0,145.0,378.0,10318.0,University of Milan
Associato,DE CAROLIS Berardina,DE CAROLIS Berardina,DE CAROLIS,De Carolis,Berardina,F,BARI,,01/INFO-01,INFO-01/A,INF/01,01/B1,Informatica,,,https://openalex.org/A5065110383,Berardina De Carolis,0000-0002-2689-137X,22.0,49.0,188.0,2201.0,University of Bari Aldo Moro
Ricercatore a t.d. - t.pieno (art. 24 c.3-a L. 240/10),DE GASPARI Fabio,DE GASPARI Fabio,DE GASPARI,De Gaspari,Fabio,M,"ROMA ""La Sapienza""",,01/INFO-01,INFO-01/A,INF/01,01/B1,INFORMATICA,,,https://openalex.org/A5062718348,Fabio De Gaspari,0000-0001-9718-1044,12.0,15.0,40.0,408.0,Sapienza University of Rome
Associato,DE GEMMIS Marco,DE GEMMIS Marco,DE GEMMIS,De Gemmis,Marco,M,BARI,,01/INFO-01,INFO-01/A,INF/01,01/B1,Informatica,,,https://openalex.org/A5020864885,Marco de Gemmis,0000-0002-2007-9559,36.0,99.0,264.0,6058.0,University of Bari Aldo Moro
Associato,DE LEONI Massimiliano,DE LEONI Massimiliano,DE LEONI,De Leoni,Massimiliano,M,PADOVA,,01/INFO-01,INFO-01/A,INF/01,01/B1,"MATEMATICA ""TULLIO LEVI-CIVITA"" - DM",,,https://openalex.org/A5074681714,Massimiliano de Leoni,0000-0002-8447-5374,34.0,82.0,170.0,4960.0,Istituto Giannina Gaslini
Ricercatore,DE LUCA Alessandro,DE LUCA Alessandro,DE LUCA,De Luca,Alessandro,M,Napoli Federico II,,01/INFO-01,INFO-01/A,INF/01,01/B1,Ingegneria Elettrica e delle Tecnologie dell'Informazione,,,https://openalex.org/A5049914116,Alessandro De Luca,0000-0002-0713-5608,61.0,175.0,285.0,15159.0,Sapienza University of Rome
Ricercatore a t.d. - t.pieno (art. 24 c.3-a L. 240/10),DE MARCO Fabiola,DE MARCO Fabiola,DE MARCO,De Marco,Fabiola,F,SALERNO,,01/INFO-01,INFO-01/A,INF/01,01/B1,INFORMATICA,,,https://openalex.org/A5044061604,Fabiola De Marco,0000-0003-4285-9502,6.0,5.0,23.0,133.0,University of Salerno
Associato,DE MARCO Gianluca,DE MARCO Gianluca,DE MARCO,De Marco,Gianluca,M,SALERNO,,01/INFO-01,INFO-01/A,INF/01,01/B1,Informatica,,,https://openalex.org/A5087104329,Gianluca De Marco,0000-0002-1204-0646,16.0,24.0,55.0,726.0,University of Salerno
Ordinario,DE MARSICO Maria,DE MARSICO Maria,DE MARSICO,De Marsico,Maria,F,"ROMA ""La Sapienza""",,01/INFO-01,INFO-01/A,INF/01,01/B1,Informatica,,,https://openalex.org/A5055512639,Maria De Marsico,0000-0002-1391-8502,31.0,74.0,285.0,4212.0,Azienda Ospedaliero-Universitaria di Modena
Ricercatore a t.d. - t.pieno (art. 24 c.3-a L. 240/10),DE NARDIN Axel,DE NARDIN Axel,DE NARDIN,De Nardin,Axel,M,UDINE,,01/INFO-01,INFO-01/A,,,"SCIENZE MATEMATICHE, INFORMATICHE E FISICHE",,,https://openalex.org/A5079038522,Axel De Nardin,0000-0002-0762-708X,7.0,5.0,19.0,106.0,University of Udine
Associato confermato,DE PAOLI Flavio Maria,DE PAOLI Flavio Maria,DE PAOLI,De Paoli,Flavio Maria,M,MILANO-BICOCCA,,01/INFO-01,INFO-01/A,INF/01,01/B1,"INFORMATICA, SISTEMISTICA E COMUNICAZIONE",,,,,,,,,,
Ricercatore,DE PIERRO Massimiliano,DE PIERRO Massimiliano,DE PIERRO,De Pierro,Massimiliano,M,TORINO,,01/INFO-01,INFO-01/A,INF/01,01/B1,Informatica,,,https://openalex.org/A5069220078,Massimiliano De Pierro,,8.0,7.0,27.0,285.0,University of Turin
Ordinario,DE PIETRO Giuseppe,DE PIETRO Giuseppe,DE PIETRO,De Pietro,Giuseppe,M,Univ. Telematica PEGASO,Ingegneria e informatica,01/INFO-01,INFO-01/A,INF/01,01/B1,SCIENZE E TECNOLOGIE DELL'INFORMAZIONE,,,https://openalex.org/A5025157025,Giuseppe De Pietro,0000-0002-4675-5957,40.0,138.0,340.0,6582.0,Pegaso University
Ordinario,DE PRISCO Roberto,DE PRISCO Roberto,DE PRISCO,De Prisco,Roberto,M,SALERNO,,01/INFO-01,INFO-01/A,INF/01,01/B1,Informatica,,,https://openalex.org/A5026243357,Roberto De Prisco,0000-0003-0559-6897,27.0,59.0,153.0,2283.0,University of Salerno
Ricercatore a t.d. - t.pieno (art. 24 c.3-a L. 240/10),DE RANGO Alessio,DE RANGO Alessio,DE RANGO,De Rango,Alessio,M,della CALABRIA,,01/INFO-01,INFO-01/A,INF/01,01/B1,INGEGNERIA DELL’AMBIENTE - DIAM,,,https://openalex.org/A5059621771,Alessio De Rango,0000-0002-7045-2702,9.0,9.0,46.0,213.0,University of Calabria
Ricercatore a t.d. - t.pieno (art. 24 c.3-b L. 240/10),DE ROSA Mattia,DE ROSA Mattia,DE ROSA,De Rosa,Mattia,M,SALERNO,,01/INFO-01,INFO-01/A,INF/01,01/B1,INFORMATICA,,,https://openalex.org/A5041481797,Маттиа Де Роса,0000-0002-0745-2419,24.0,34.0,62.0,2278.0,Ingegneria dei Trasporti (Italy)
Ricercatore a t.d. - t.pieno (L. 79/2022),DE SANCTIS Martina,DE SANCTIS Martina,DE SANCTIS,De Sanctis,Martina,F,Gran Sasso Science Institute,,01/INFO-01,INFO-01/A,,,Non disponibile,,,https://openalex.org/A5051150544,Massimo De Sanctis,0000-0002-5915-566X,40.0,67.0,129.0,6185.0,Istituti di Ricovero e Cura a Carattere Scientifico
Ordinario,DE SANTIS Alfredo,DE SANTIS Alfredo,DE SANTIS,De Santis,Alfredo,M,SALERNO,,01/INFO-01,INFO-01/A,INF/01,01/B1,Informatica,,,https://openalex.org/A5078114782,Alfredo De Santis,0000-0001-8962-1919,54.0,179.0,310.0,14128.0,University of Salerno
Ordinario,DE SANTO Massimo,DE SANTO Massimo,DE SANTO,De Santo,Massimo,M,SALERNO,,01/INFO-01,INFO-01/A,INF/01,01/B1,Ingegneria Industriale,,,https://openalex.org/A5103166011,Massimo De Santo,0000-0002-8671-4869,27.0,53.0,215.0,2339.0,University of Salerno
Associato confermato,DE' LIGUORO Ugo,DÈ LIGUORO Ugo,DÈ LIGUORO,Dè Liguoro,Ugo,M,TORINO,,01/INFO-01,INFO-01/A,INF/01,01/B1,Informatica,,,https://openalex.org/A5038788984,Ugo de’ Liguoro,,5.0,3.0,10.0,68.0,University of Turin
Associato,DELL'AMICO Matteo,DELL'AMICO Matteo,DELL'AMICO,Dell'Amico,Matteo,M,GENOVA,,01/INFO-01,INFO-01/A,INF/01,01/B1,"Informatica, bioingegneria,robotica e ingegneria dei sistemi (DIBRIS)",,,https://openalex.org/A5027942683,Matteo Dell’Amico,0000-0003-3152-4993,18.0,23.0,69.0,1284.0,University of Genoa
Associato,DELLA MONICA Dario,DELLA MONICA Dario,DELLA MONICA,Della Monica,Dario,M,UDINE,,01/INFO-01,INFO-01/A,INF/01,01/B1,"Scienze Matematiche, Informatiche e Fisiche",,,https://openalex.org/A5033663075,Dario Della Monica,0000-0001-9743-665X,14.0,19.0,72.0,552.0,University of Udine
Associato,DELLA PENNA Giuseppe,DELLA PENNA Giuseppe,DELLA PENNA,Della Penna,Giuseppe,M,L'AQUILA,,01/INFO-01,INFO-01/A,INF/01,01/B1,Ingegneria e scienze dell'informazione e matematica,,,https://openalex.org/A5090687110,Giuseppe Penna,0000-0003-3534-7090,53.0,82.0,142.0,14702.0,IRCCS Humanitas Research Hospital
Ordinario,DELLA VEDOVA Gianluca,DELLA VEDOVA Gianluca,DELLA VEDOVA,Della Vedova,Gianluca,M,MILANO-BICOCCA,,01/INFO-01,INFO-01/A,INF/01,01/B1,"INFORMATICA, SISTEMISTICA E COMUNICAZIONE",,,https://openalex.org/A5059679442,Gianluca Della Vedova,0000-0001-5584-3089,22.0,46.0,173.0,1789.0,University of Milano-Bicocca
Ricercatore a t.d. - t.pieno (art. 24 c.3-a L. 240/10),DELNEVO Giovanni,DELNEVO Giovanni,DELNEVO,Delnevo,Giovanni,M,BOLOGNA,,01/INFO-01,INFO-01/A,INF/01,01/B1,INFORMATICA - SCIENZA E INGEGNERIA,,,https://openalex.org/A5034405366,Giovanni Delnevo,0000-0001-6640-5746,16.0,22.0,80.0,807.0,University of Bologna
Ordinario,DELZANNO Giorgio,DELZANNO Giorgio,DELZANNO,Delzanno,Giorgio,M,GENOVA,,01/INFO-01,INFO-01/A,INF/01,01/B1,"Informatica, bioingegneria,robotica e ingegneria dei sistemi (DIBRIS)",,,https://openalex.org/A5071901297,Giorgio Delzanno,0000-0001-7030-1050,26.0,61.0,209.0,2241.0,University of Genoa
Associato,DENARO Giovanni,DENARO Giovanni,DENARO,Denaro,Giovanni,M,MILANO-BICOCCA,,01/INFO-01,INFO-01/A,INF/01,01/B1,"INFORMATICA, SISTEMISTICA E COMUNICAZIONE",,,https://openalex.org/A5038269238,Giovanni Denaro,0000-0002-7566-8051,22.0,38.0,108.0,1440.0,University of Milano-Bicocca
Associato,DENNUNZIO Alberto,DENNUNZIO Alberto,DENNUNZIO,Dennunzio,Alberto,M,MILANO-BICOCCA,,01/INFO-01,INFO-01/A,INF/01,01/B1,"INFORMATICA, SISTEMISTICA E COMUNICAZIONE",,,https://openalex.org/A5042239612,Alberto Dennunzio,0000-0003-1420-404X,20.0,32.0,93.0,912.0,University of Milano-Bicocca
Ricercatore a t.d. - t.pieno (art. 24 c.3-a L. 240/10),DESIATO Domenico,DESIATO Domenico,DESIATO,Desiato,Domenico,M,BARI,,01/INFO-01,INFO-01/A,INF/01,01/B1,INFORMATICA,,,https://openalex.org/A5059080834,Domenico Desiato,0000-0002-6327-459X,7.0,6.0,13.0,192.0,University of Bari Aldo Moro
Associato,DESOLDA Giuseppe,DESOLDA Giuseppe,DESOLDA,Desolda,Giuseppe,M,BARI,,01/INFO-01,INFO-01/A,INF/01,01/B1,Informatica,,,https://openalex.org/A5060772258,Giuseppe Desolda,0000-0001-9894-2116,20.0,32.0,126.0,1476.0,University of Bari Aldo Moro
Ordinario,DEUFEMIA Vincenzo,DEUFEMIA Vincenzo,DEUFEMIA,Deufemia,Vincenzo,M,SALERNO,,01/INFO-01,INFO-01/A,INF/01,01/B1,Informatica,,,https://openalex.org/A5083976078,Vincenzo Deufemia,0000-0002-6711-3590,22.0,44.0,161.0,1478.0,University of Salerno
Ricercatore a t.d. - t.pieno (art. 24 c.3-a L. 240/10),DI BIASI Luigi,DI BIASI Luigi,DI BIASI,Di Biasi,Luigi,M,SALERNO,,01/INFO-01,INFO-01/A,INF/01,01/B1,INFORMATICA,,,https://openalex.org/A5077768428,Luigi Di Biasi,0000-0002-9583-6681,9.0,9.0,48.0,266.0,University of Salerno
Ordinario,DI CAMILLO Barbara,DI CAMILLO Barbara,DI CAMILLO,Di Camillo,Barbara,F,PADOVA,,01/INFO-01,INFO-01/A,INF/01,01/B1,INGEGNERIA DELL'INFORMAZIONE - DEI,,,https://openalex.org/A5077821068,Barbara Di Camillo,0000-0001-8415-4688,36.0,82.0,283.0,5832.0,University of Padua
Associato,DI CARO Luigi,DI CARO Luigi,DI CARO,Di Caro,Luigi,M,TORINO,,01/INFO-01,INFO-01/A,INF/01,01/B1,Informatica,,,https://openalex.org/A5057833935,Luigi Di,0000-0002-7570-637X,20.0,36.0,161.0,1689.0,University of Turin
Ordinario,DI FELICE Marco,DI FELICE Marco,DI FELICE,Di Felice,Marco,M,BOLOGNA,,01/INFO-01,INFO-01/A,INF/01,01/B1,Informatica - Scienza e Ingegneria,,,https://openalex.org/A5032452851,Marco Di Felice,0000-0001-7496-7597,34.0,107.0,214.0,4388.0,University of Bologna
Ricercatore a t.d. - t.pieno (L. 79/2022),DI FRANCESCO MAESA Damiano,DI FRANCESCO MAESA Damiano,DI FRANCESCO MAESA,Di Francesco Maesa,Damiano,M,PISA,,01/INFO-01,INFO-01/A,INF/01,01/B1,INFORMATICA,,,https://openalex.org/A5004602130,Damiano Di Francesco Maesa,0000-0003-1286-0596,12.0,14.0,50.0,1421.0,University of Pisa
Associato confermato,DI GIANANTONIO Pietro,DI GIANANTONIO Pietro,DI GIANANTONIO,Di Gianantonio,Pietro,M,UDINE,,01/INFO-01,INFO-01/A,INF/01,01/B1,"Scienze Matematiche, Informatiche e Fisiche",,,https://openalex.org/A5063938532,Pietro Di Gianantonio,0000-0002-0638-4610,14.0,15.0,53.0,485.0,University of Udine
Associato confermato,DI IANNI Miriam,DI IANNI Miriam,DI IANNI,Di Ianni,Miriam,F,"ROMA ""Tor Vergata""",,01/INFO-01,INFO-01/A,INF/01,01/B1,"Ingegneria dell'Impresa ""Mario Lucertini""",,,https://openalex.org/A5014515479,Miriam Di Ianni,0000-0002-1699-5802,11.0,12.0,50.0,345.0,University of Rome Tor Vergata
Associato,DI IORIO Angelo,DI IORIO Angelo,DI IORIO,Di Iorio,Angelo,M,BOLOGNA,,01/INFO-01,INFO-01/A,INF/01,01/B1,Informatica - Scienza e Ingegneria,,,https://openalex.org/A5011701497,Angelo Di Iorio,0000-0003-2899-146X,45.0,104.0,191.0,8985.0,University of Chieti-Pescara
Associato,DI LENA Pietro,DI LENA Pietro,DI LENA,Di Lena,Pietro,M,BOLOGNA,,01/INFO-01,INFO-01/A,INF/01,01/B1,Informatica - Scienza e Ingegneria,,,https://openalex.org/A5055593623,Pietro Di Lena,0000-0002-1838-8918,20.0,29.0,84.0,1321.0,University of Bologna
Associato,DI MARCO Antinisca,DI MARCO Antinisca,DI MARCO,Di Marco,Antinisca,F,L'AQUILA,,01/INFO-01,INFO-01/A,INF/01,01/B1,Ingegneria e scienze dell'informazione e matematica,Gran Sasso Science Institute 10%,,https://openalex.org/A5044201375,Antinisca Di Marco,0000-0001-7214-9945,23.0,43.0,165.0,4771.0,University of L'Aquila
Ricercatore a t.d. - t.defin. (art. 24 c.3-a L. 240/10),DI MARCO Niccolo',DI MARCO Niccolò,DI MARCO,Di Marco,Niccolò,M,TUSCIA,,01/INFO-01,INFO-01/A,INF/01,01/B1,"SCIENZE GIURIDICHE, SOCIALI E PEDAGOGICHE",,,https://openalex.org/A5085261603,Niccolò Di Marco,0000-0003-4335-7328,5.0,4.0,35.0,436.0,Sapienza University of Rome
Ricercatore a t.d. - t.pieno (art. 24 c.3-a L. 240/10),DI MARIA Antonio,DI MARIA Antonio,DI MARIA,Di Maria,Antonio,M,CATANIA,,01/INFO-01,INFO-01/A,INF/01,01/B1,MEDICINA CLINICA E SPERIMENTALE,,,https://openalex.org/A5075784411,Antonio Di Maria,0009-0008-9300-2297,6.0,2.0,31.0,66.0,University of Catania
Associato,DI MARTINO Ferdinando,DI MARTINO Ferdinando,DI MARTINO,Di Martino,Ferdinando,M,Napoli Federico II,,01/INFO-01,INFO-01/A,INF/01,01/B1,Architettura,,,https://openalex.org/A5028234987,Ferdinando Di Martino,0000-0001-5690-5384,19.0,39.0,196.0,1563.0,University of Naples Federico II
Ordinario,DI MARTINO Sergio,DI MARTINO Sergio,DI MARTINO,Di Martino,Sergio,M,Napoli Federico II,,01/INFO-01,INFO-01/A,INF/01,01/B1,Ingegneria Elettrica e delle Tecnologie dell'Informazione,,,https://openalex.org/A5106313970,Sergio Di Martino,0000-0002-1019-9004,29.0,65.0,231.0,2535.0,University of Naples Federico II
Ricercatore a t.d. - t.pieno (art. 24 c.3-a L. 240/10),DI NARDO Emanuel,DI NARDO Emanuel,DI NARDO,Di Nardo,Emanuel,M,"""Parthenope"" di NAPOLI",,01/INFO-01,INFO-01/A,INF/01,01/B1,SCIENZE E TECNOLOGIE,,,https://openalex.org/A5062243177,Emanuel Di Nardo,0000-0002-6589-9323,6.0,4.0,26.0,207.0,Parthenope University of Naples
Associato,DI NUCCI Dario,DI NUCCI Dario,DI NUCCI,Di Nucci,Dario,M,SALERNO,,01/INFO-01,INFO-01/A,INF/01,01/B1,Informatica,,,https://openalex.org/A5072127726,Dario Di Nucci,0000-0002-3861-1902,25.0,40.0,152.0,2133.0,University of Salerno
Associato confermato,DI PIERRO Alessandra,DI PIERRO Alessandra,DI PIERRO,Di Pierro,Alessandra,F,VERONA,,01/INFO-01,INFO-01/A,INF/01,01/B1,Informatica,,,https://openalex.org/A5034703008,Alessandra Di Pierro,0000-0003-4173-7941,17.0,28.0,116.0,1139.0,University of Verona
Ricercatore a t.d. - t.pieno (art. 24 c.3-a L. 240/10),DI POMPEO Daniele,DI POMPEO Daniele,DI POMPEO,Di Pompeo,Daniele,M,L'AQUILA,,01/INFO-01,INFO-01/A,INF/01,01/B1,INGEGNERIA E SCIENZE DELL'INFORMAZIONE E MATEMATICA,,,https://openalex.org/A5088705696,Daniele Di Pompeo,0000-0003-2041-7375,9.0,9.0,63.0,290.0,University of L'Aquila
Ricercatore,DI RAIMONDO Mario,DI RAIMONDO Mario,DI RAIMONDO,Di Raimondo,Mario,M,CATANIA,,01/INFO-01,INFO-01/A,INF/01,01/B1,Matematica e Informatica,,,https://openalex.org/A5084067945,Mario Di Raimondo,0000-0002-5531-1098,14.0,18.0,40.0,910.0,University of Catania
Ricercatore a t.d. - t.pieno (art. 24 c.3-b L. 240/10),DI ROCCO Juri,DI ROCCO Juri,DI ROCCO,Di Rocco,Juri,M,L'AQUILA,,01/INFO-01,INFO-01/A,INF/01,01/B1,INGEGNERIA E SCIENZE DELL'INFORMAZIONE E MATEMATICA,,,https://openalex.org/A5044470818,Juri Di Rocco,0000-0002-7909-3902,18.0,33.0,115.0,1107.0,University of L'Aquila
